OID_,CBG,PlusCode,DestinationID,Total_TravelTime,Total_Kilometers
29977,470930062083,"3WJW+J8 Heiskell, Tennessee",113,14.47418381,13.81492961
29978,470930062083,"X3JC+HQ Knoxville, Tennessee",74,16.04860599,15.03836911
29979,470930062083,"X3VH+69 Knoxville, Tennessee",75,16.06142851,12.68971191
29980,470930062083,"X3RH+94 Knoxville, Tennessee",91,16.60430591,13.03815475
29981,470930062083,"X384+FG Knoxville, Tennessee",65,17.25455162,17.03939107
29982,470930062083,"XXJM+8F Knoxville, Tennessee",87,17.99195567,16.41356882
29983,470930062083,"24MJ+RQ Knoxville, Tennessee",104,18.05333073,15.64212117
29984,470930062083,"XXGQ+HH Knoxville, Tennessee",83,18.06593101,17.11171607
29985,470930062083,"XXGQ+HH Knoxville, Tennessee",88,18.06593101,17.11171607
29986,470930062083,"24PJ+H8 Knoxville, Tennessee",103,18.7133246,15.79774604
29987,470930062083,"X3HV+HG Knoxville, Tennessee",60,19.39864352,19.20233589
29988,470930062083,"X4XF+C6 Knoxville, Tennessee",82,19.45126614,20.09423328
29989,470930062083,"XWM3+8R Knoxville, Tennessee",86,19.7004174,18.49923712
29990,470930062083,"W3X6+X5 Knoxville, Tennessee",49,20.13010898,18.98325584
29991,470930062083,"WXMM+6Q Knoxville, Tennessee",64,20.15309196,20.94014871
29992,470930062083,"243P+M4 Knoxville, Tennessee",77,20.36263865,21.13632117
29993,470930062083,"W2W9+25 Knoxville, Tennessee",70,20.50781176,18.38093409
29994,470930062083,"W3MV+W7 Knoxville, Tennessee",41,20.71820993,19.60538454
29995,470930062083,"WXMX+JJ Knoxville, Tennessee",52,20.84025934,20.61545626
29996,470930062083,"W3MV+39 Knoxville, Tennessee",53,21.63568993,19.91148313
29997,470930062083,"W3MV+39 Knoxville, Tennessee",63,21.63568993,19.91148313
29998,470930062083,"WXG4+7Q Knoxville, Tennessee",76,21.70270434,23.81381362
29999,470930062083,"WXG3+VJ Knoxville, Tennessee",25,21.91610019,24.02031961
30000,470930062083,"W2RC+PJ Knoxville, Tennessee",46,21.92669947,21.81981096
30001,470930062083,"WWGP+FW Knoxville, Tennessee",108,21.93618861,25.11384203
30002,470930062083,"W2P6+V5 Knoxville, Tennessee",48,22.18793749,21.67130794
30003,470930062083,"5WWH+HH Norris, Tennessee",110,22.37148174,23.74667133
30004,470930062083,"W2R8+Q4 Knoxville, Tennessee",71,22.40222462,22.62133518
30005,470930062083,"WXF2+93 Knoxville, Tennessee",23,22.4999992,24.44557923
30006,470930062083,"WXC2+HQ Knoxville, Tennessee",68,22.51885819,24.53582398
30007,470930062083,"WWFR+HR Knoxville, Tennessee",62,22.55644243,25.14156588
30008,470930062083,"WXC2+W7 Knoxville, Tennessee",57,22.6074512,24.60996583
30009,470930062083,"269C+RP Knoxville, Tennessee",84,22.94877059,24.93249281
30010,470930062083,"WXF9+C4 Knoxville, Tennessee",27,23.03402444,24.66617644
30011,470930062083,"WWFP+5F Knoxville, Tennessee",24,23.1090964,25.92969528
30012,470930062083,"7634+6M Maynardville, Tennessee",138,23.14901868,28.52640021
30013,470930062083,"WWC7+P3 Knoxville, Tennessee",59,23.21467798,27.41858981
30014,470930062083,"W2Q8+V4 Knoxville, Tennessee",45,23.29423444,22.51694272
30015,470930062083,"W2Q8+V4 Knoxville, Tennessee",66,23.29423444,22.51694272
30016,470930062083,"WWCW+PW Knoxville, Tennessee",69,23.72797469,24.82798411
30017,470930062083,"WW8F+RV Knoxville, Tennessee",56,24.26110281,26.93199643
30018,470930062083,"WW76+C9 Knoxville, Tennessee",39,24.92881428,28.34467001
30019,470930062083,"WW76+C9 Knoxville, Tennessee",40,24.92881428,28.34467001
30020,470930062083,"WVXP+9V Knoxville, Tennessee",43,24.97085262,23.16295407
30021,470930062083,"V3Q7+MM Knoxville, Tennessee",54,25.33428617,28.15943032
30022,470930062083,"3VR6+M3 Clinton, Tennessee",119,25.94010877,27.31421286
30023,470930062083,"WW65+22 Knoxville, Tennessee",26,26.23789496,29.1752314
30024,470930062083,"WW55+XV Knoxville, Tennessee",22,26.49221106,29.26849679
30025,470930062083,"4V9M+4Q Clinton, Tennessee",141,26.56525908,29.66206009
30026,470930062083,"WV6V+M2 Knoxville, Tennessee",55,26.89044669,30.05493695
30027,470930062083,"27QH+4X Strawberry Plains, Tennessee",95,27.05077295,30.72577745
30028,470930062083,"WWV4+3G Knoxville, Tennessee",72,27.10103997,30.01393534
30029,470930062083,"WWV4+3G Knoxville, Tennessee",73,27.10103997,30.01393534
30030,470930062083,"47MP+W4 Blaine, Tennessee",116,27.84169113,27.80779425
30031,470930062083,"W536+GW Knoxville, Tennessee",44,28.14278736,27.16888912
30032,470930062083,"W564+JF Knoxville, Tennessee",42,28.80611916,26.56886371
30033,470930062083,"W564+JF Knoxville, Tennessee",61,28.80611916,26.56886371
30034,470930062083,"VVX2+XW Knoxville, Tennessee",36,29.45630782,34.81529032
30035,470930062083,"VVX2+XW Knoxville, Tennessee",67,29.45630782,34.81529032
30036,470930062083,"VRVH+9W Knoxville, Tennessee",13,29.50604401,36.5711848
30037,470930062083,"2QCC+4X Oak Ridge, Tennessee",80,30.02375038,32.14756038
30038,470930062083,"VW7C+36 Knoxville, Tennessee",8,30.32247377,38.7546112
30039,470930062083,"VW7C+36 Knoxville, Tennessee",19,30.32247377,38.7546112
30040,470930062083,"VW6F+6C Knoxville, Tennessee",2,30.69134619,38.94099588
30041,470930062083,"VRJV+58 Knoxville, Tennessee",7,31.27738228,36.64503991
30042,470930062083,"VRJV+58 Knoxville, Tennessee",20,31.27738228,36.64503991
30043,470930062083,"VW6J+V3 Knoxville, Tennessee",5,31.41148025,39.48054158
30044,470930062083,"VW6J+V3 Knoxville, Tennessee",9,31.41148025,39.48054158
30045,470930062083,"2Q33+M3 Oak Ridge, Tennessee",79,31.81415377,35.13039561
30046,470930062083,"2Q33+M3 Oak Ridge, Tennessee",142,31.81415377,35.13039561
30047,470930062083,"WRJ7+H8 Knoxville, Tennessee",58,31.92065809,29.79988148
30048,470930062083,"VRJM+8X Farragut, Tennessee",12,31.97642169,37.28282804
30049,470930062083,"R324+P3 Maryville, Tennessee",30,32.08273543,37.45740162
30050,470930062083,"VRXX+X7 Knoxville, Tennessee",28,32.72411796,35.65660179
30051,470930062083,"VRXX+X7 Knoxville, Tennessee",37,32.72411796,35.65660179
30052,470930062083,"2QH5+HQ Oak Ridge, Tennessee",105,32.81272445,33.67252538
30053,470930062083,"2Q82+QV Oak Ridge, Tennessee",78,32.92388231,34.49742738
30054,470930062083,"2Q82+QV Oak Ridge, Tennessee",127,32.92388231,34.49742738
30055,470930062083,"Q3V3+PQ Maryville, Tennessee",38,33.09764321,38.26165764
30056,470930062083,"2P5W+GQ Oak Ridge, Tennessee",90,33.12914758,35.96805648
30057,470930062083,"VRFC+WR Knoxville, Tennessee",6,33.14565126,38.57856374
30058,470930062083,"V6GG+R7 Seymour, Tennessee",47,33.45766879,33.8684319
30059,470930062083,"V6GG+R7 Seymour, Tennessee",51,33.45766879,33.8684319
30060,470930062083,"Q2F6+95 Alcoa, Tennessee",15,33.99618519,39.72463622
30061,470930062083,"2P7J+5R Oak Ridge, Tennessee",85,34.09570631,37.27587567
30062,470930062083,"2P7J+5R Oak Ridge, Tennessee",97,34.09570631,37.27587567
30063,470930062083,"XC75+G5 Kodak, Tennessee",89,34.16114752,44.6757767
30064,470930062083,"Q2JX+88 Maryville, Tennessee",34,35.1312031,39.93883759
30065,470930062083,"Q28G+Q8 Alcoa, Tennessee",31,35.32437662,40.75357989
30066,470930062083,"V69V+HH Seymour, Tennessee",50,35.58416575,35.87151875
30067,470930062083,"Q28H+2W Alcoa, Tennessee",139,35.72206232,41.10829299
30068,470930062083,"Q27H+C9 Alcoa, Tennessee",32,35.72527022,41.11123342
30069,470930062083,"8RPG+XG Jacksboro, Tennessee",136,35.73750941,48.9797157
30070,470930062083,"Q26C+F9 Alcoa, Tennessee",33,36.04406178,41.21736096
30071,470930062083,"8RWR+WH LaFollette, Tennessee",126,36.80679395,50.04151155
30072,470930062083,"P2R4+G7 Maryville, Tennessee",16,37.46661055,43.22394324
30073,470930062083,"9R3V+3C LaFollette, Tennessee",140,37.79234442,50.96177344
30074,470930062083,"RP9J+MC Lenoir City, Tennessee",3,37.95948668,50.34758636
30075,470930062083,"P2P4+HF Maryville, Tennessee",17,38.3295187,44.16871094
30076,470930062083,"Q342+JR Maryville, Tennessee",35,39.02891169,43.71936139
30077,470930062083,"4C2W+G7 New Market, Tennessee",111,39.19271571,48.05712084
30078,470930062083,"RPCP+R5 Lenoir City, Tennessee",21,39.3760867,50.90700599
30079,470930062083,"RP6P+MW Lenoir City, Tennessee",10,39.73326194,51.66599046
30080,470930062083,"9V87+JP LaFollette, Tennessee",121,39.97962981,53.25993529
30081,470930062083,"QVQX+Q4 Louisville, Tennessee",1,40.08524685,45.46922104
30082,470930062083,"2MP9+HM Oliver Springs, Tennessee",92,40.26349755,43.8722186
30083,470930062083,"RP2P+RV Lenoir City, Tennessee",11,40.78997029,52.44386748
30084,470930062083,"2H8F+VQ Dandridge, Tennessee",123,41.01364251,58.21569242
30085,470930062083,"VCHG+Q5 Sevierville, Tennessee",93,41.03106106,53.085814
30086,470930062083,"VCGG+MM Sevierville, Tennessee",94,41.50536298,53.39754168
30087,470930062083,"VCGG+MJ Sevierville, Tennessee",118,41.50536298,53.39754168
30088,470930062083,"QPXW+J6 Lenoir City, Tennessee",4,41.91733934,54.4931013
30089,470930062083,"9VJM+VG LaFollette, Tennessee",129,43.22086877,56.01355519
30090,470930062083,"QPVQ+88 Lenoir City, Tennessee",14,44.586795,54.82048149
30091,470930062083,"QPPH+XM Lenoir City, Tennessee",29,44.74013219,54.93518396
30092,470930062083,"4G87+V3 Jefferson City, Tennessee",135,45.13949955,54.15839885
30093,470930062083,"4G99+Q5 Jefferson City, Tennessee",132,45.4499525,54.50669958
30094,470930062083,"4G98+FH Jefferson City, Tennessee",117,45.52821143,54.58178315
30095,470930062083,"PJ9J+7H Loudon, Tennessee",131,46.41709709,67.00784045
30096,470930062083,"VF72+93 Sevierville, Tennessee",96,47.23217667,56.55688859
30097,470930062083,"VGP3+78 Kingston, Tennessee",124,47.23295959,69.36974102
30098,470930062083,"PJCV+PG Loudon, Tennessee",128,47.84209055,68.3878871
30099,470930062083,"VCRX+RP Harriman, Tennessee",81,50.1432995,72.93396101
30100,470930062083,"VGJQ+PQ Sevierville, Tennessee",114,54.60301148,64.85562045
30101,470930062083,"RC3F+2F Pigeon Forge, Tennessee",125,54.69024516,61.96149297
30102,470930062083,"MP76+2C Loudon, Tennessee",18,56.98742275,79.96625691
30103,470930062083,"QCMX+MP Pigeon Forge, Tennessee",130,58.64740969,67.05679546
30104,470930062083,"QFG4+V6 Pigeon Forge, Tennessee",137,59.33272804,67.56072939
30105,470930063011,"33M8+P9 Knoxville, Tennessee",133,7.867215527,8.371612429
30106,470930063011,"33JG+97 Knoxville, Tennessee",112,9.224073943,9.350712869
30107,470930063011,"3WJW+J8 Heiskell, Tennessee",113,10.17012634,9.667785013
30108,470930063011,"33CF+6R Knoxville, Tennessee",122,10.38702195,10.20810433
30109,470930063011,"2XVW+RQ Powell, Tennessee",120,12.4822138,13.76618934
30110,470930063011,"5WWH+HH Norris, Tennessee",110,13.00478755,13.63962261
30111,470930063011,"23M9+39 Knoxville, Tennessee",134,14.98288665,14.60782702
30112,470930063011,"4V9M+4Q Clinton, Tennessee",141,16.90814947,18.56345003
30113,470930063011,"2X5G+FG Knoxville, Tennessee",99,17.23273551,19.39671072
30114,470930063011,"23FC+W9 Knoxville, Tennessee",106,17.50574634,15.92575114
30115,470930063011,"2X3G+JQ Knoxville, Tennessee",98,17.6851776,19.64238625
30116,470930063011,"228J+54 Knoxville, Tennessee",100,17.73031577,19.8255924
30117,470930063011,"2X93+55 Powell, Tennessee",102,18.08008159,19.26967596
30118,470930063011,"223F+WV Knoxville, Tennessee",101,18.62354003,20.72050789
30119,470930063011,"2WCX+GC Powell, Tennessee",115,18.86539112,19.93105541
30120,470930063011,"236G+RW Knoxville, Tennessee",109,19.12090578,17.20404311
30121,470930063011,"238H+38 Knoxville, Tennessee",107,19.21869223,17.12153782
30122,470930063011,"X3JC+HQ Knoxville, Tennessee",74,20.90662798,25.22330438
30123,470930063011,"3VR6+M3 Clinton, Tennessee",119,21.923139,24.59278536
30124,470930063011,"X384+FG Knoxville, Tennessee",65,22.1125736,27.22432634
30125,470930063011,"X3VH+69 Knoxville, Tennessee",75,22.1276395,19.43809931
30126,470930063011,"X3RH+94 Knoxville, Tennessee",91,22.6705169,19.78654215
30127,470930063011,"XXGQ+HH Knoxville, Tennessee",83,22.92395299,27.29665135
30128,470930063011,"XXGQ+HH Knoxville, Tennessee",88,22.92395299,27.29665135
30129,470930063011,"XXJM+8F Knoxville, Tennessee",87,23.00525562,24.81649907
30130,470930063011,"24MJ+RQ Knoxville, Tennessee",104,23.541134,21.61003439
30131,470930063011,"X3HV+HG Knoxville, Tennessee",60,24.2566655,29.38727116
30132,470930063011,"24PJ+H8 Knoxville, Tennessee",103,24.3966102,21.88514861
30133,470930063011,"XWM3+8R Knoxville, Tennessee",86,24.86735375,27.06049123
30134,470930063011,"W3X6+X5 Knoxville, Tennessee",49,24.98813097,29.16819112
30135,470930063011,"WXMM+6Q Knoxville, Tennessee",64,25.01111394,31.12508399
30136,470930063011,"W2W9+25 Knoxville, Tennessee",70,25.36583374,28.56586936
30137,470930063011,"X4XF+C6 Knoxville, Tennessee",82,25.51747713,26.84262068
30138,470930063011,"W3MV+W7 Knoxville, Tennessee",41,25.57623192,29.79031981
30139,470930063011,"WXMX+JJ Knoxville, Tennessee",52,25.69828132,30.80039153
30140,470930063011,"243P+M4 Knoxville, Tennessee",77,26.42884964,27.88470857
30141,470930063011,"W3MV+39 Knoxville, Tennessee",53,26.49371192,30.09641841
30142,470930063011,"W3MV+39 Knoxville, Tennessee",63,26.49371192,30.09641841
30143,470930063011,"WXG4+7Q Knoxville, Tennessee",76,26.56072633,33.99874889
30144,470930063011,"WXG3+VJ Knoxville, Tennessee",25,26.77412218,34.20525488
30145,470930063011,"W2RC+PJ Knoxville, Tennessee",46,26.78472146,32.00474623
30146,470930063011,"WWGP+FW Knoxville, Tennessee",108,26.7942106,35.29877731
30147,470930063011,"7634+6M Maynardville, Tennessee",138,26.96410367,33.3909633
30148,470930063011,"W2P6+V5 Knoxville, Tennessee",48,27.04595947,31.85624321
30149,470930063011,"W2R8+Q4 Knoxville, Tennessee",71,27.2602466,32.80627045
30150,470930063011,"WXF2+93 Knoxville, Tennessee",23,27.35802119,34.63051451
30151,470930063011,"WXC2+HQ Knoxville, Tennessee",68,27.37688017,34.72075925
30152,470930063011,"WWFR+HR Knoxville, Tennessee",62,27.41446441,35.32650116
30153,470930063011,"WXC2+W7 Knoxville, Tennessee",57,27.46547319,34.7949011
30154,470930063011,"2QCC+4X Oak Ridge, Tennessee",80,27.72883777,29.1340111
30155,470930063011,"WXF9+C4 Knoxville, Tennessee",27,27.89204643,34.85111171
30156,470930063011,"WWFP+5F Knoxville, Tennessee",24,27.96711838,36.11463055
30157,470930063011,"WWC7+P3 Knoxville, Tennessee",59,28.07269997,37.60352508
30158,470930063011,"W2Q8+V4 Knoxville, Tennessee",45,28.15225642,32.701878
30159,470930063011,"W2Q8+V4 Knoxville, Tennessee",66,28.15225642,32.701878
30160,470930063011,"WWCW+PW Knoxville, Tennessee",69,28.58599667,35.01291938
30161,470930063011,"8RPG+XG Jacksboro, Tennessee",136,28.76132873,40.51553032
30162,470930063011,"269C+RP Knoxville, Tennessee",84,29.01498159,31.68088021
30163,470930063011,"WW8F+RV Knoxville, Tennessee",56,29.11912479,37.1169317
30164,470930063011,"2Q33+M3 Oak Ridge, Tennessee",79,29.51924117,32.11684634
30165,470930063011,"2Q33+M3 Oak Ridge, Tennessee",142,29.51924117,32.11684634
30166,470930063011,"WW76+C9 Knoxville, Tennessee",39,29.78683627,38.52960528
30167,470930063011,"WW76+C9 Knoxville, Tennessee",40,29.78683627,38.52960528
30168,470930063011,"8RWR+WH LaFollette, Tennessee",126,29.83061327,41.57732618
30169,470930063011,"WVXP+9V Knoxville, Tennessee",43,30.13778897,31.72420817
30170,470930063011,"V3Q7+MM Knoxville, Tennessee",54,30.19230816,38.34436559
30171,470930063011,"2QH5+HQ Oak Ridge, Tennessee",105,30.51781184,30.6589761
30172,470930063011,"2Q82+QV Oak Ridge, Tennessee",78,30.62896971,31.48387811
30173,470930063011,"2Q82+QV Oak Ridge, Tennessee",127,30.62896971,31.48387811
30174,470930063011,"9R3V+3C LaFollette, Tennessee",140,30.81616375,42.49758807
30175,470930063011,"2P5W+GQ Oak Ridge, Tennessee",90,30.83423498,32.95450721
30176,470930063011,"WW65+22 Knoxville, Tennessee",26,31.09591695,39.36016667
30177,470930063011,"WW55+XV Knoxville, Tennessee",22,31.35023305,39.45343206
30178,470930063011,"47MP+W4 Blaine, Tennessee",116,31.65677611,32.67235734
30179,470930063011,"WV6V+M2 Knoxville, Tennessee",55,31.74846868,40.23987223
30180,470930063011,"2P7J+5R Oak Ridge, Tennessee",85,31.80079371,34.26232639
30181,470930063011,"2P7J+5R Oak Ridge, Tennessee",97,31.80079371,34.26232639
30182,470930063011,"WWV4+3G Knoxville, Tennessee",72,31.95906196,40.19887061
30183,470930063011,"WWV4+3G Knoxville, Tennessee",73,31.95906196,40.19887061
30184,470930063011,"W536+GW Knoxville, Tennessee",44,33.00080935,37.35382439
30185,470930063011,"9V87+JP LaFollette, Tennessee",121,33.00344913,44.79574992
30186,470930063011,"27QH+4X Strawberry Plains, Tennessee",95,33.11698394,37.47416485
30187,470930063011,"W564+JF Knoxville, Tennessee",42,33.66414115,36.75379898
30188,470930063011,"W564+JF Knoxville, Tennessee",61,33.66414115,36.75379898
30189,470930063011,"VVX2+XW Knoxville, Tennessee",36,34.3143298,45.00022559
30190,470930063011,"VVX2+XW Knoxville, Tennessee",67,34.3143298,45.00022559
30191,470930063011,"VRVH+9W Knoxville, Tennessee",13,34.36406599,46.75612007
30192,470930063011,"VW7C+36 Knoxville, Tennessee",8,35.18049576,48.93954648
30193,470930063011,"VW7C+36 Knoxville, Tennessee",19,35.18049576,48.93954648
30194,470930063011,"VW6F+6C Knoxville, Tennessee",2,35.54936817,49.12593115
30195,470930063011,"VRJV+58 Knoxville, Tennessee",7,36.13540427,46.82997518
30196,470930063011,"VRJV+58 Knoxville, Tennessee",20,36.13540427,46.82997518
30197,470930063011,"9VJM+VG LaFollette, Tennessee",129,36.24468809,47.54936981
30198,470930063011,"VW6J+V3 Knoxville, Tennessee",5,36.26950224,49.66547686
30199,470930063011,"VW6J+V3 Knoxville, Tennessee",9,36.26950224,49.66547686
30200,470930063011,"VRJM+8X Farragut, Tennessee",12,36.83444368,47.46776332
30201,470930063011,"R324+P3 Maryville, Tennessee",30,36.94075741,47.64233689
30202,470930063011,"WRJ7+H8 Knoxville, Tennessee",58,37.08759444,38.36113559
30203,470930063011,"VRXX+X7 Knoxville, Tennessee",28,37.58213995,45.84153706
30204,470930063011,"VRXX+X7 Knoxville, Tennessee",37,37.58213995,45.84153706
30205,470930063011,"Q3V3+PQ Maryville, Tennessee",38,37.9556652,48.44659292
30206,470930063011,"2MP9+HM Oliver Springs, Tennessee",92,37.96858494,40.85866933
30207,470930063011,"VRFC+WR Knoxville, Tennessee",6,38.00367325,48.76349901
30208,470930063011,"V6GG+R7 Seymour, Tennessee",47,38.31569077,44.05336717
30209,470930063011,"V6GG+R7 Seymour, Tennessee",51,38.31569077,44.05336717
30210,470930063011,"Q2F6+95 Alcoa, Tennessee",15,38.85420717,49.90957149
30211,470930063011,"Q2JX+88 Maryville, Tennessee",34,39.98922509,50.12377286
30212,470930063011,"Q28G+Q8 Alcoa, Tennessee",31,40.18239861,50.93851517
30213,470930063011,"XC75+G5 Kodak, Tennessee",89,40.22735852,51.4241641
30214,470930063011,"V69V+HH Seymour, Tennessee",50,40.44218774,46.05645402
30215,470930063011,"Q28H+2W Alcoa, Tennessee",139,40.58008431,51.29322827
30216,470930063011,"Q27H+C9 Alcoa, Tennessee",32,40.5832922,51.29616869
30217,470930063011,"Q26C+F9 Alcoa, Tennessee",33,40.90208377,51.40229623
30218,470930063011,"P2R4+G7 Maryville, Tennessee",16,42.32463254,53.40887852
30219,470930063011,"RP9J+MC Lenoir City, Tennessee",3,42.81750867,60.53252163
30220,470930063011,"P2P4+HF Maryville, Tennessee",17,43.18754069,54.35364621
30221,470930063011,"Q342+JR Maryville, Tennessee",35,43.88693367,53.90429666
30222,470930063011,"RPCP+R5 Lenoir City, Tennessee",21,44.23410868,61.09194127
30223,470930063011,"RP6P+MW Lenoir City, Tennessee",10,44.59128393,61.85092573
30224,470930063011,"QVQX+Q4 Louisville, Tennessee",1,44.94326884,55.65415631
30225,470930063011,"4C2W+G7 New Market, Tennessee",111,45.2589267,54.80550824
30226,470930063011,"RP2P+RV Lenoir City, Tennessee",11,45.64799228,62.62880275
30227,470930063011,"QPXW+J6 Lenoir City, Tennessee",4,46.77536132,64.67803657
30228,470930063011,"2H8F+VQ Dandridge, Tennessee",123,47.0798535,64.96407982
30229,470930063011,"VCHG+Q5 Sevierville, Tennessee",93,47.09727205,59.8342014
30230,470930063011,"VCGG+MM Sevierville, Tennessee",94,47.57157397,60.14592908
