,PlusCode,Visitors,Total_TravelTime,Store_Name,Store_LAT,Store_LON,GEOID,CBG_LAT,CBG_LON
3482,"4G87+V3 Jefferson City, Tennessee",4,46.49099687,Food City,36.11702,-83.487444,470930062031,36.0857012,-83.9128757
3483,"33JG+97 Knoxville, Tennessee",4,8.169976096,Food City,36.080977,-83.924362,470930062032,36.0745838,-83.9091175
3484,"23M9+39 Knoxville, Tennessee",18,8.441255108,Kroger,36.032881,-83.931684,470930062032,36.0745838,-83.9091175
3485,"33M8+P9 Knoxville, Tennessee",7,9.477963705,ALDI,36.084456,-83.934116,470930062032,36.0745838,-83.9091175
3486,"23FC+W9 Knoxville, Tennessee",9,10.96411479,Food City,36.024811,-83.929117,470930062032,36.0745838,-83.9091175
3487,"24MJ+RQ Knoxville, Tennessee",4,12.58052527,ALDI,36.034539,-83.868061,470930062032,36.0745838,-83.9091175
3488,"24PJ+H8 Knoxville, Tennessee",4,13.43600146,Food City,36.036471,-83.869124,470930062032,36.0745838,-83.9091175
3489,"WXMM+6Q Knoxville, Tennessee",4,21.95806587,Whole Foods Market,35.933085,-84.015477,470930062032,36.0745838,-83.9091175
3490,"WXC2+HQ Knoxville, Tennessee",4,24.3238321,Target Grocery,35.921766,-84.047911,470930062032,36.0745838,-83.9091175
3491,"VVX2+XW Knoxville, Tennessee",8,31.26128173,Walmart Supercenter,35.899963,-84.147615,470930062032,36.0745838,-83.9091175
3492,"VVX2+XW Knoxville, Tennessee",8,31.26128173,Walmart Supercenter,35.899963,-84.147615,470930062032,36.0745838,-83.9091175
3493,"Q2JX+88 Maryville, Tennessee",4,37.29182542,Food City,35.780773,-83.951619,470930062032,36.0745838,-83.9091175
3494,"33JG+97 Knoxville, Tennessee",4,4.276005548,Food City,36.080977,-83.924362,470930062033,36.0642957,-83.9169675
3495,"33M8+P9 Knoxville, Tennessee",11,5.583993157,ALDI,36.084456,-83.934116,470930062033,36.0642957,-83.9169675
3496,"23M9+39 Knoxville, Tennessee",5,5.674438615,Kroger,36.032881,-83.931684,470930062033,36.0642957,-83.9169675
3497,"23FC+W9 Knoxville, Tennessee",14,8.197298299,Food City,36.024811,-83.929117,470930062033,36.0642957,-83.9169675
3498,"236G+RW Knoxville, Tennessee",4,9.713214919,Tio Conejo,36.012013,-83.922608,470930062033,36.0642957,-83.9169675
3499,"24MJ+RQ Knoxville, Tennessee",4,14.81109368,ALDI,36.034539,-83.868061,470930062033,36.0642957,-83.9169675
3500,"24PJ+H8 Knoxville, Tennessee",4,15.47108755,Food City,36.036471,-83.869124,470930062033,36.0642957,-83.9169675
3501,"XXGQ+HH Knoxville, Tennessee",4,17.10408843,Walmart Neighborhood Market,35.976411,-84.0112,470930062033,36.0642957,-83.9169675
3502,"XXGQ+HH Knoxville, Tennessee",4,17.10408843,Walmart Neighborhood Market,35.976411,-84.0112,470930062033,36.0642957,-83.9169675
3503,"WWGP+FW Knoxville, Tennessee",6,20.97434604,Walmart Supercenter,35.926442,-84.062571,470930062033,36.0642957,-83.9169675
3504,"WXC2+HQ Knoxville, Tennessee",4,21.55701561,Target Grocery,35.921766,-84.047911,470930062033,36.0642957,-83.9169675
3505,"VRXX+X7 Knoxville, Tennessee",4,31.76227538,Target Grocery,35.900407,-84.15168,470930062033,36.0642957,-83.9169675
3506,"VRXX+X7 Knoxville, Tennessee",4,31.76227538,Target Grocery,35.900407,-84.15168,470930062033,36.0642957,-83.9169675
3507,"33M8+P9 Knoxville, Tennessee",27,2.817901552,ALDI,36.084456,-83.934116,470930062051,36.0879839,-83.9491889
3508,"23FC+W9 Knoxville, Tennessee",4,12.45643236,Food City,36.024811,-83.929117,470930062051,36.0879839,-83.9491889
3509,"XXJM+8F Knoxville, Tennessee",4,21.76207167,Food City,35.980887,-84.01625,470930062051,36.0879839,-83.9491889
3510,"WXMM+6Q Knoxville, Tennessee",4,23.45038344,Whole Foods Market,35.933085,-84.015477,470930062051,36.0879839,-83.9491889
3511,"WWGP+FW Knoxville, Tennessee",4,25.2334801,Walmart Supercenter,35.926442,-84.062571,470930062051,36.0879839,-83.9491889
3512,"WXC2+HQ Knoxville, Tennessee",4,25.81614967,Target Grocery,35.921766,-84.047911,470930062051,36.0879839,-83.9491889
3513,"VW7C+36 Knoxville, Tennessee",5,33.61976526,Target Grocery,35.862827,-84.079378,470930062051,36.0879839,-83.9491889
3514,"VW7C+36 Knoxville, Tennessee",5,33.61976526,Target Grocery,35.862827,-84.079378,470930062051,36.0879839,-83.9491889
3515,"VW6F+6C Knoxville, Tennessee",4,33.98863767,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930062051,36.0879839,-83.9491889
3516,"XC75+G5 Kodak, Tennessee",4,35.17804454,Food City,35.963867,-83.592075,470930062051,36.0879839,-83.9491889
3517,"VRXX+X7 Knoxville, Tennessee",6,36.02140944,Target Grocery,35.900407,-84.15168,470930062051,36.0879839,-83.9491889
3518,"VRXX+X7 Knoxville, Tennessee",6,36.02140944,Target Grocery,35.900407,-84.15168,470930062051,36.0879839,-83.9491889
3519,"33M8+P9 Knoxville, Tennessee",32,8.012936219,ALDI,36.084456,-83.934116,470930062052,36.0930640,-83.9746377
3520,"33JG+97 Knoxville, Tennessee",4,9.369794635,Food City,36.080977,-83.924362,470930062052,36.0930640,-83.9746377
3521,"3WJW+J8 Heiskell, Tennessee",4,15.74174258,Heiskell Market & Deli,36.081523,-84.054191,470930062052,36.0930640,-83.9746377
3522,"2X93+55 Powell, Tennessee",4,16.78979851,Food City,36.017901,-84.047098,470930062052,36.0930640,-83.9746377
3523,"2X3G+JQ Knoxville, Tennessee",5,16.94042351,ALDI,36.004068,-84.023253,470930062052,36.0930640,-83.9746377
3524,"XXGQ+HH Knoxville, Tennessee",4,22.1791989,Walmart Neighborhood Market,35.976411,-84.0112,470930062052,36.0930640,-83.9746377
3525,"XXGQ+HH Knoxville, Tennessee",4,22.1791989,Walmart Neighborhood Market,35.976411,-84.0112,470930062052,36.0930640,-83.9746377
3526,"XWM3+8R Knoxville, Tennessee",4,24.12259966,Ingles Markets,35.98337,-84.095471,470930062052,36.0930640,-83.9746377
3527,"WXMM+6Q Knoxville, Tennessee",4,24.26635985,Whole Foods Market,35.933085,-84.015477,470930062052,36.0930640,-83.9746377
3528,"WWGP+FW Knoxville, Tennessee",9,26.04945651,Walmart Supercenter,35.926442,-84.062571,470930062052,36.0930640,-83.9746377
3529,"WXC2+HQ Knoxville, Tennessee",10,26.63212608,Target Grocery,35.921766,-84.047911,470930062052,36.0930640,-83.9746377
3530,"7634+6M Maynardville, Tennessee",4,27.32175769,Food City,36.253005,-83.793257,470930062052,36.0930640,-83.9746377
3531,"VW7C+36 Knoxville, Tennessee",4,34.43574167,Target Grocery,35.862827,-84.079378,470930062052,36.0930640,-83.9746377
3532,"VW7C+36 Knoxville, Tennessee",4,34.43574167,Target Grocery,35.862827,-84.079378,470930062052,36.0930640,-83.9746377
3533,"VRXX+X7 Knoxville, Tennessee",10,36.83738586,Target Grocery,35.900407,-84.15168,470930062052,36.0930640,-83.9746377
3534,"VRXX+X7 Knoxville, Tennessee",10,36.83738586,Target Grocery,35.900407,-84.15168,470930062052,36.0930640,-83.9746377
3535,"Q28G+Q8 Alcoa, Tennessee",4,39.43764452,Food City,35.766946,-83.974417,470930062052,36.0930640,-83.9746377
3536,"3WJW+J8 Heiskell, Tennessee",4,7.110842442,Heiskell Market & Deli,36.081523,-84.054191,470930062061,36.0735399,-84.0005530
3537,"33M8+P9 Knoxville, Tennessee",11,8.351231192,ALDI,36.084456,-83.934116,470930062061,36.0735399,-84.0005530
3538,"2X93+55 Powell, Tennessee",18,10.35561875,Food City,36.017901,-84.047098,470930062061,36.0735399,-84.0005530
3539,"2X3G+JQ Knoxville, Tennessee",5,11.94195478,ALDI,36.004068,-84.023253,470930062061,36.0735399,-84.0005530
3540,"223F+WV Knoxville, Tennessee",4,12.88031721,Food City,36.004704,-83.975308,470930062061,36.0735399,-84.0005530
3541,"236G+RW Knoxville, Tennessee",4,15.11489354,Tio Conejo,36.012013,-83.922608,470930062061,36.0735399,-84.0005530
3542,"23FC+W9 Knoxville, Tennessee",4,15.8292686,Food City,36.024811,-83.929117,470930062061,36.0735399,-84.0005530
3543,"X3VH+69 Knoxville, Tennessee",4,16.92888594,Kroger,35.992802,-83.921691,470930062061,36.0735399,-84.0005530
3544,"XXGQ+HH Knoxville, Tennessee",4,17.18073017,Walmart Neighborhood Market,35.976411,-84.0112,470930062061,36.0735399,-84.0005530
3545,"XXGQ+HH Knoxville, Tennessee",4,17.18073017,Walmart Neighborhood Market,35.976411,-84.0112,470930062061,36.0735399,-84.0005530
3546,"XWM3+8R Knoxville, Tennessee",7,18.9745097,Ingles Markets,35.98337,-84.095471,470930062061,36.0735399,-84.0005530
3547,"WXMM+6Q Knoxville, Tennessee",7,19.26789112,Whole Foods Market,35.933085,-84.015477,470930062061,36.0735399,-84.0005530
3548,"W2RC+PJ Knoxville, Tennessee",4,21.04149863,The Fresh Market,35.941898,-83.978421,470930062061,36.0735399,-84.0005530
3549,"WWGP+FW Knoxville, Tennessee",13,21.05098778,Walmart Supercenter,35.926442,-84.062571,470930062061,36.0735399,-84.0005530
3550,"WXC2+HQ Knoxville, Tennessee",10,21.63365735,Target Grocery,35.921766,-84.047911,470930062061,36.0735399,-84.0005530
3551,"WW76+C9 Knoxville, Tennessee",7,24.04361345,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062061,36.0735399,-84.0005530
3552,"WW76+C9 Knoxville, Tennessee",7,24.04361345,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062061,36.0735399,-84.0005530
3553,"WVXP+9V Knoxville, Tennessee",5,24.39456614,Food City,35.948593,-84.112416,470930062061,36.0735399,-84.0005530
3554,"2P5W+GQ Oak Ridge, Tennessee",7,27.89330882,Walmart Supercenter,36.008913,-84.253074,470930062061,36.0735399,-84.0005530
3555,"W564+JF Knoxville, Tennessee",4,27.92091832,Walmart Grocery Pickup,35.911584,-83.843819,470930062061,36.0735399,-84.0005530
3556,"W564+JF Knoxville, Tennessee",4,27.92091832,Walmart Grocery Pickup,35.911584,-83.843819,470930062061,36.0735399,-84.0005530
3557,"VVX2+XW Knoxville, Tennessee",4,28.57110698,Walmart Supercenter,35.899963,-84.147615,470930062061,36.0735399,-84.0005530
3558,"VVX2+XW Knoxville, Tennessee",4,28.57110698,Walmart Supercenter,35.899963,-84.147615,470930062061,36.0735399,-84.0005530
3559,"VRVH+9W Knoxville, Tennessee",4,28.62084317,Publix Super Market at Turkey Creek,35.8934,-84.17021,470930062061,36.0735399,-84.0005530
3560,"VRXX+X7 Knoxville, Tennessee",12,31.83891712,Target Grocery,35.900407,-84.15168,470930062061,36.0735399,-84.0005530
3561,"VRXX+X7 Knoxville, Tennessee",12,31.83891712,Target Grocery,35.900407,-84.15168,470930062061,36.0735399,-84.0005530
3562,"33M8+P9 Knoxville, Tennessee",9,8.785753079,ALDI,36.084456,-83.934116,470930062062,36.0750765,-83.9803001
3563,"33CF+6R Knoxville, Tennessee",4,10.53808017,United Grocery Outlet,36.070615,-83.925304,470930062062,36.0750765,-83.9803001
3564,"2X5G+FG Knoxville, Tennessee",8,13.25807104,Kroger,36.008756,-84.023602,470930062062,36.0750765,-83.9803001
3565,"2X93+55 Powell, Tennessee",15,13.55988813,Food City,36.017901,-84.047098,470930062062,36.0750765,-83.9803001
3566,"23M9+39 Knoxville, Tennessee",8,13.7180361,Kroger,36.032881,-83.931684,470930062062,36.0750765,-83.9803001
3567,"223F+WV Knoxville, Tennessee",4,14.64887556,Food City,36.004704,-83.975308,470930062062,36.0750765,-83.9803001
3568,"X3VH+69 Knoxville, Tennessee",4,18.6974443,Kroger,35.992802,-83.921691,470930062062,36.0750765,-83.9803001
3569,"XXGQ+HH Knoxville, Tennessee",4,18.94928852,Walmart Neighborhood Market,35.976411,-84.0112,470930062062,36.0750765,-83.9803001
3570,"XXGQ+HH Knoxville, Tennessee",4,18.94928852,Walmart Neighborhood Market,35.976411,-84.0112,470930062062,36.0750765,-83.9803001
3571,"WWGP+FW Knoxville, Tennessee",5,22.81954613,Walmart Supercenter,35.926442,-84.062571,470930062062,36.0750765,-83.9803001
3572,"243P+M4 Knoxville, Tennessee",4,23.23230829,Kroger,36.004151,-83.864662,470930062062,36.0750765,-83.9803001
3573,"WXC2+HQ Knoxville, Tennessee",4,23.4022157,Target Grocery,35.921766,-84.047911,470930062062,36.0750765,-83.9803001
3574,"WV6V+M2 Knoxville, Tennessee",4,27.77380421,Copper Cellar Marketplace,35.956155,-83.93433,470930062062,36.0750765,-83.9803001
3575,"VRVH+9W Knoxville, Tennessee",4,30.38940152,Publix Super Market at Turkey Creek,35.8934,-84.17021,470930062062,36.0750765,-83.9803001
3576,"VW6F+6C Knoxville, Tennessee",4,31.5747037,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930062062,36.0750765,-83.9803001
3577,"VRXX+X7 Knoxville, Tennessee",12,33.60747548,Target Grocery,35.900407,-84.15168,470930062062,36.0750765,-83.9803001
3578,"VRXX+X7 Knoxville, Tennessee",12,33.60747548,Target Grocery,35.900407,-84.15168,470930062062,36.0750765,-83.9803001
3579,"Q3V3+PQ Maryville, Tennessee",4,33.98100073,La Lupita Mexican Store and Restaurant #2,35.79429,-83.945606,470930062062,36.0750765,-83.9803001
3580,"2X5G+FG Knoxville, Tennessee",13,8.532985959,Kroger,36.008756,-84.023602,470930062071,36.0444443,-83.9832597
3581,"33M8+P9 Knoxville, Tennessee",9,8.614145056,ALDI,36.084456,-83.934116,470930062071,36.0444443,-83.9832597
3582,"2X93+55 Powell, Tennessee",10,8.727288461,Food City,36.017901,-84.047098,470930062071,36.0444443,-83.9832597
3583,"2X3G+JQ Knoxville, Tennessee",19,8.985428051,ALDI,36.004068,-84.023253,470930062071,36.0444443,-83.9832597
3584,"223F+WV Knoxville, Tennessee",4,10.056541,Food City,36.004704,-83.975308,470930062071,36.0444443,-83.9832597
3585,"23M9+39 Knoxville, Tennessee",4,11.22351355,Kroger,36.032881,-83.931684,470930062071,36.0444443,-83.9832597
3586,"X3JC+HQ Knoxville, Tennessee",4,12.65086467,Three Rivers Market,35.981385,-83.928022,470930062071,36.0444443,-83.9832597
3587,"XXJM+8F Knoxville, Tennessee",4,14.30550606,Food City,35.980887,-84.01625,470930062071,36.0444443,-83.9832597
3588,"X3RH+94 Knoxville, Tennessee",4,14.45174322,Save A Lot,35.990983,-83.92216,470930062071,36.0444443,-83.9832597
3589,"XXGQ+HH Knoxville, Tennessee",4,14.66818969,Walmart Neighborhood Market,35.976411,-84.0112,470930062071,36.0444443,-83.9832597
3590,"XXGQ+HH Knoxville, Tennessee",4,14.66818969,Walmart Neighborhood Market,35.976411,-84.0112,470930062071,36.0444443,-83.9832597
3591,"WWGP+FW Knoxville, Tennessee",14,18.5384473,Walmart Supercenter,35.926442,-84.062571,470930062071,36.0444443,-83.9832597
3592,"WXC2+HQ Knoxville, Tennessee",10,19.12111687,Target Grocery,35.921766,-84.047911,470930062071,36.0444443,-83.9832597
3593,"WW76+C9 Knoxville, Tennessee",4,21.53107297,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062071,36.0444443,-83.9832597
3594,"WW76+C9 Knoxville, Tennessee",4,21.53107297,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062071,36.0444443,-83.9832597
3595,"WW65+22 Knoxville, Tennessee",4,22.84015364,Gordon Food Service Store,35.910077,-84.092382,470930062071,36.0444443,-83.9832597
3596,"W564+JF Knoxville, Tennessee",4,25.40837784,Walmart Grocery Pickup,35.911584,-83.843819,470930062071,36.0444443,-83.9832597
3597,"W564+JF Knoxville, Tennessee",4,25.40837784,Walmart Grocery Pickup,35.911584,-83.843819,470930062071,36.0444443,-83.9832597
3598,"VVX2+XW Knoxville, Tennessee",10,26.0585665,Walmart Supercenter,35.899963,-84.147615,470930062071,36.0444443,-83.9832597
3599,"VVX2+XW Knoxville, Tennessee",10,26.0585665,Walmart Supercenter,35.899963,-84.147615,470930062071,36.0444443,-83.9832597
3600,"2Q33+M3 Oak Ridge, Tennessee",4,27.70154817,ALDI,36.004063,-84.247353,470930062071,36.0444443,-83.9832597
3601,"2Q33+M3 Oak Ridge, Tennessee",4,27.70154817,ALDI,36.004063,-84.247353,470930062071,36.0444443,-83.9832597
3602,"VW6J+V3 Knoxville, Tennessee",4,28.01373893,Kroger,35.862461,-84.068836,470930062071,36.0444443,-83.9832597
3603,"VW6J+V3 Knoxville, Tennessee",4,28.01373893,Kroger,35.862461,-84.068836,470930062071,36.0444443,-83.9832597
3604,"2P5W+GQ Oak Ridge, Tennessee",4,29.01654198,Walmart Supercenter,36.008913,-84.253074,470930062071,36.0444443,-83.9832597
3605,"VRXX+X7 Knoxville, Tennessee",10,29.32637664,Target Grocery,35.900407,-84.15168,470930062071,36.0444443,-83.9832597
3606,"VRXX+X7 Knoxville, Tennessee",10,29.32637664,Target Grocery,35.900407,-84.15168,470930062071,36.0444443,-83.9832597
3607,"Q28G+Q8 Alcoa, Tennessee",4,31.9266353,Food City,35.766946,-83.974417,470930062071,36.0444443,-83.9832597
3608,"Q342+JR Maryville, Tennessee",4,35.63117037,Food Lion,35.756461,-83.947972,470930062071,36.0444443,-83.9832597
3609,"VGP3+78 Kingston, Tennessee",4,43.83521827,Food City,35.885689,-84.496977,470930062071,36.0444443,-83.9832597
3610,"33CF+6R Knoxville, Tennessee",4,5.507699789,United Grocery Outlet,36.070615,-83.925304,470930062081,36.0531530,-83.9435254
3611,"23M9+39 Knoxville, Tennessee",21,6.660106428,Kroger,36.032881,-83.931684,470930062081,36.0531530,-83.9435254
3612,"33JG+97 Knoxville, Tennessee",4,6.962146064,Food City,36.080977,-83.924362,470930062081,36.0531530,-83.9435254
3613,"33M8+P9 Knoxville, Tennessee",4,8.270133672,ALDI,36.084456,-83.934116,470930062081,36.0531530,-83.9435254
3614,"23FC+W9 Knoxville, Tennessee",9,9.182966113,Food City,36.024811,-83.929117,470930062081,36.0531530,-83.9435254
3615,"236G+RW Knoxville, Tennessee",7,10.79812555,Tio Conejo,36.012013,-83.922608,470930062081,36.0531530,-83.9435254
3616,"223F+WV Knoxville, Tennessee",5,11.75388136,Food City,36.004704,-83.975308,470930062081,36.0531530,-83.9435254
3617,"2X5G+FG Knoxville, Tennessee",5,14.17697044,Kroger,36.008756,-84.023602,470930062081,36.0531530,-83.9435254
3618,"2X3G+JQ Knoxville, Tennessee",4,14.63463831,ALDI,36.004068,-84.023253,470930062081,36.0531530,-83.9435254
3619,"2X93+55 Powell, Tennessee",4,16.26248409,Food City,36.017901,-84.047098,470930062081,36.0531530,-83.9435254
3620,"24PJ+H8 Knoxville, Tennessee",4,16.45675537,Food City,36.036471,-83.869124,470930062081,36.0531530,-83.9435254
3621,"XXGQ+HH Knoxville, Tennessee",4,17.45114517,Walmart Neighborhood Market,35.976411,-84.0112,470930062081,36.0531530,-83.9435254
3622,"XXGQ+HH Knoxville, Tennessee",4,17.45114517,Walmart Neighborhood Market,35.976411,-84.0112,470930062081,36.0531530,-83.9435254
3623,"WWGP+FW Knoxville, Tennessee",4,21.32140278,Walmart Supercenter,35.926442,-84.062571,470930062081,36.0531530,-83.9435254
3624,"WW76+C9 Knoxville, Tennessee",4,24.31402845,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062081,36.0531530,-83.9435254
3625,"WW76+C9 Knoxville, Tennessee",4,24.31402845,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062081,36.0531530,-83.9435254
3626,"W564+JF Knoxville, Tennessee",4,28.19133333,Walmart Grocery Pickup,35.911584,-83.843819,470930062081,36.0531530,-83.9435254
3627,"W564+JF Knoxville, Tennessee",4,28.19133333,Walmart Grocery Pickup,35.911584,-83.843819,470930062081,36.0531530,-83.9435254
3628,"VVX2+XW Knoxville, Tennessee",5,28.84152198,Walmart Supercenter,35.899963,-84.147615,470930062081,36.0531530,-83.9435254
3629,"VVX2+XW Knoxville, Tennessee",5,28.84152198,Walmart Supercenter,35.899963,-84.147615,470930062081,36.0531530,-83.9435254
3630,"VRXX+X7 Knoxville, Tennessee",4,32.10933213,Target Grocery,35.900407,-84.15168,470930062081,36.0531530,-83.9435254
3631,"VRXX+X7 Knoxville, Tennessee",4,32.10933213,Target Grocery,35.900407,-84.15168,470930062081,36.0531530,-83.9435254
3632,"Q3V3+PQ Maryville, Tennessee",4,32.48285738,La Lupita Mexican Store and Restaurant #2,35.79429,-83.945606,470930062081,36.0531530,-83.9435254
3633,"Q2F6+95 Alcoa, Tennessee",4,33.38139935,ALDI,35.773467,-83.989599,470930062081,36.0531530,-83.9435254
3634,"33M8+P9 Knoxville, Tennessee",20,2.544275456,ALDI,36.084456,-83.934116,470930062082,36.0709887,-83.9511286
3635,"23M9+39 Knoxville, Tennessee",4,9.659946583,Kroger,36.032881,-83.931684,470930062082,36.0709887,-83.9511286
3636,"2X5G+FG Knoxville, Tennessee",4,12.67409449,Kroger,36.008756,-84.023602,470930062082,36.0709887,-83.9511286
3637,"2X93+55 Powell, Tennessee",4,12.97591158,Food City,36.017901,-84.047098,470930062082,36.0709887,-83.9511286
3638,"2X3G+JQ Knoxville, Tennessee",5,13.12653658,ALDI,36.004068,-84.023253,470930062082,36.0709887,-83.9511286
3639,"X3JC+HQ Knoxville, Tennessee",5,16.34798695,Three Rivers Market,35.981385,-83.928022,470930062082,36.0709887,-83.9511286
3640,"WXMM+6Q Knoxville, Tennessee",4,20.45247292,Whole Foods Market,35.933085,-84.015477,470930062082,36.0709887,-83.9511286
3641,"WWGP+FW Knoxville, Tennessee",6,22.23556958,Walmart Supercenter,35.926442,-84.062571,470930062082,36.0709887,-83.9511286
3642,"W2P6+V5 Knoxville, Tennessee",4,22.48731845,ALDI,35.937089,-83.989496,470930062082,36.0709887,-83.9511286
3643,"WXC2+HQ Knoxville, Tennessee",6,22.81823915,Target Grocery,35.921766,-84.047911,470930062082,36.0709887,-83.9511286
3644,"WW76+C9 Knoxville, Tennessee",4,25.22819525,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062082,36.0709887,-83.9511286
3645,"WW76+C9 Knoxville, Tennessee",4,25.22819525,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930062082,36.0709887,-83.9511286
